PredicateSignature,count,mean_q_error,median_q_error,p95_q_error,max_q_error
ci.person_id:>|mk.keyword_id:>,2,1.1480050369108172,1.1480050369108172,1.2415472428507006,1.2519408212884655
t.kind_id:>|t.production_year:>|mk.keyword_id:>,7,1.147876221355317,1.1720775375383279,1.2007199232662968,1.2049290276081603
t.production_year:<|ci.role_id:<|mi_idx.info_type_id:<,1,1.147720728904273,1.147720728904273,1.147720728904273,1.147720728904273
t.kind_id:<|t.production_year:=|ci.person_id:>,3,1.1462907476318955,1.1004972820836265,1.2979518577960383,1.3198912550974173
t.production_year:>|mc.company_id:>|mi.info_type_id:<,1,1.1453113088974878,1.1453113088974878,1.1453113088974878,1.1453113088974878
t.production_year:<|mc.company_id:>|mc.company_type_id:=|mk.keyword_id:<,1,1.1452353082801767,1.1452353082801767,1.1452353082801767,1.1452353082801767
t.kind_id:=|mc.company_id:>|mc.company_type_id:=,2,1.1441687017347804,1.1441687017347804,1.207345516553331,1.2143651626442813
ci.role_id:>,3,1.1437893325518587,1.1571325796914933,1.2551718228879665,1.266065072132019
t.kind_id:<|t.production_year:<|mi_idx.info_type_id:=|mk.keyword_id:<,2,1.1416645290933607,1.1416645290933607,1.1558167221719708,1.1573891880695941
mc.company_id:<|mc.company_type_id:>|mk.keyword_id:<,1,1.141633124868362,1.141633124868362,1.141633124868362,1.141633124868362
t.kind_id:=|t.production_year:<|mc.company_id:<|mc.company_type_id:>|mi.info_type_id:>,1,1.1403286226785325,1.1403286226785325,1.1403286226785325,1.1403286226785325
ci.person_id:<|ci.role_id:<|mi_idx.info_type_id:<,1,1.1400354385783875,1.1400354385783875,1.1400354385783875,1.1400354385783875
mc.company_type_id:=|ci.person_id:>,1,1.1399980341552247,1.1399980341552247,1.1399980341552247,1.1399980341552247
t.kind_id:<|t.production_year:<|mi_idx.info_type_id:<,4,1.139855928907069,1.1119065209602188,1.2765105220321604,1.2973300970873787
t.production_year:>|mi_idx.info_type_id:<,7,1.1395377076287534,1.144894485717855,1.2829880663719357,1.324583249538699
mc.company_type_id:=|mk.keyword_id:>,1,1.1388869102993857,1.1388869102993857,1.1388869102993857,1.1388869102993857
t.kind_id:<|ci.person_id:<|ci.role_id:=,3,1.138507531405048,1.1488073994765644,1.236234828806003,1.245948987620385
t.kind_id:=|t.production_year:<|mi.info_type_id:<|mk.keyword_id:>,1,1.138377551775452,1.138377551775452,1.138377551775452,1.138377551775452
t.kind_id:=|mc.company_id:>|mi.info_type_id:<,1,1.1378114436263578,1.1378114436263578,1.1378114436263578,1.1378114436263578
mi.info_type_id:<,10,1.1370742736978698,1.0971828864633564,1.3136096410075973,1.3592610846611255
t.kind_id:=|t.production_year:<|ci.role_id:<|mi_idx.info_type_id:>,1,1.1369988126769568,1.1369988126769568,1.1369988126769568,1.1369988126769568
t.kind_id:<|t.production_year:<|mc.company_type_id:=,3,1.1369704911782526,1.1514748279218427,1.157212235904399,1.1578497256802387
t.production_year:<|mi_idx.info_type_id:>,12,1.135628374888799,1.1084574793551103,1.3443386382682105,1.4826069572171132
ci.person_id:<|ci.role_id:>|mi.info_type_id:<,1,1.1353332221981238,1.1353332221981238,1.1353332221981238,1.1353332221981238
t.kind_id:>|t.production_year:<|mc.company_type_id:>,1,1.1345684274522632,1.1345684274522632,1.1345684274522632,1.1345684274522632
t.production_year:=|ci.role_id:>,7,1.1344744370226292,1.120079572344401,1.2827181355430928,1.3350798403193613
mc.company_id:>|mc.company_type_id:=,50,1.134183305402856,1.0814615506859024,1.4032949012525349,2.2489401060053735
t.production_year:=|mi.info_type_id:<|mi_idx.info_type_id:=,1,1.1341091186570011,1.1341091186570011,1.1341091186570011,1.1341091186570011
t.kind_id:>|t.production_year:<|ci.person_id:<|ci.role_id:<,1,1.1340690453724058,1.1340690453724058,1.1340690453724058,1.1340690453724058
mi.info_type_id:>,9,1.133621312581362,1.1052311023218833,1.3409674331359542,1.4240175265177129
t.production_year:<|mc.company_id:>|mc.company_type_id:>|mi.info_type_id:=,1,1.1335931212673134,1.1335931212673134,1.1335931212673134,1.1335931212673134
t.production_year:>|ci.person_id:>|ci.role_id:=|mi.info_type_id:>,1,1.13344304902916,1.13344304902916,1.13344304902916,1.13344304902916
mc.company_id:>|mi_idx.info_type_id:<,4,1.1329323236474824,1.1339646866557738,1.1945051199720063,1.197167829342527
t.kind_id:<|mi_idx.info_type_id:<|mk.keyword_id:>,1,1.1324608239140437,1.1324608239140437,1.1324608239140437,1.1324608239140437
t.production_year:<|ci.role_id:>|mk.keyword_id:>,1,1.1320052141374892,1.1320052141374892,1.1320052141374892,1.1320052141374892
t.kind_id:=|t.production_year:=|mc.company_type_id:<|mk.keyword_id:>,1,1.1302511225677698,1.1302511225677698,1.1302511225677698,1.1302511225677698
t.production_year:=|mi_idx.info_type_id:>|mk.keyword_id:<,1,1.1290575505723695,1.1290575505723695,1.1290575505723695,1.1290575505723695
t.kind_id:>|mi_idx.info_type_id:<,1,1.1287319605270663,1.1287319605270663,1.1287319605270663,1.1287319605270663
t.kind_id:=|mi.info_type_id:=|mi_idx.info_type_id:<,1,1.1285969531690803,1.1285969531690803,1.1285969531690803,1.1285969531690803
t.kind_id:<|t.production_year:=|mc.company_id:>|mc.company_type_id:=,3,1.128376088986945,1.0873405299313053,1.2230675455874926,1.2381483251048468
t.production_year:=|ci.person_id:<|ci.role_id:=|mi.info_type_id:=,1,1.128231986327802,1.128231986327802,1.128231986327802,1.128231986327802
t.production_year:<|mc.company_type_id:<,2,1.1280269177521633,1.1280269177521633,1.1413067125584795,1.142782245314737
mc.company_id:<|mc.company_type_id:=,56,1.1277405431628895,1.1056006443129966,1.3039211861786453,1.5441756813222527
ci.person_id:<|ci.role_id:<,27,1.127257778807658,1.1005100099506095,1.304906959758395,1.516526500252284
t.kind_id:>|t.production_year:>|mi_idx.info_type_id:=,4,1.1267897937790732,1.0821156029346501,1.3114400588810404,1.3418989135569201
t.kind_id:<|t.production_year:>|ci.person_id:<|ci.role_id:<,1,1.1259785813579415,1.1259785813579415,1.1259785813579415,1.1259785813579415
t.production_year:<|ci.person_id:<|mk.keyword_id:<,2,1.1254258608276375,1.1254258608276375,1.181471197595622,1.1876984572365092
t.kind_id:<|t.production_year:<|ci.person_id:<|ci.role_id:>|mk.keyword_id:=,1,1.1251347378735914,1.1251347378735914,1.1251347378735914,1.1251347378735914
t.kind_id:=|t.production_year:<|mi.info_type_id:=|mk.keyword_id:=,1,1.125,1.125,1.125,1.125
t.production_year:=|mc.company_id:<|mc.company_type_id:<,2,1.1243762314945531,1.1243762314945531,1.1416839673564294,1.1436070491188601
t.kind_id:=|ci.role_id:>,3,1.1239314990902638,1.1232364718252916,1.2311493457255176,1.2431396650477649
mc.company_id:<|ci.role_id:=,1,1.1229930154357108,1.1229930154357108,1.1229930154357108,1.1229930154357108
t.kind_id:=|t.production_year:=|ci.person_id:>|ci.role_id:=|mi.info_type_id:>,1,1.1220448575469792,1.1220448575469792,1.1220448575469792,1.1220448575469792
t.kind_id:=|t.production_year:=|mi.info_type_id:<|mi_idx.info_type_id:<,1,1.1198402130492677,1.1198402130492677,1.1198402130492677,1.1198402130492677
mc.company_id:<|mi_idx.info_type_id:<,2,1.1190797640240597,1.1190797640240597,1.2214704277137536,1.2328471681237196
t.production_year:>,40,1.118765115422193,1.0728181847284892,1.3168167420779753,1.9065007941840009
t.production_year:>|mi_idx.info_type_id:=|mk.keyword_id:<,1,1.1178660561433904,1.1178660561433904,1.1178660561433904,1.1178660561433904
t.kind_id:<|mi.info_type_id:<|mk.keyword_id:>,2,1.1174715046321582,1.1174715046321582,1.1512063435184199,1.1549546589502266
t.kind_id:<|ci.person_id:<,2,1.1169273340556458,1.1169273340556458,1.1721631692743717,1.1783004842986746
mc.company_type_id:<|mi_idx.info_type_id:>,1,1.1165012065739883,1.1165012065739883,1.1165012065739883,1.1165012065739883
t.production_year:<|mc.company_id:>|mc.company_type_id:>,3,1.116060523472769,1.1087880354284918,1.2027102950667956,1.2131461016932739
t.production_year:>|mi.info_type_id:<|mi_idx.info_type_id:>,1,1.1159005826921609,1.1159005826921609,1.1159005826921609,1.1159005826921609
t.production_year:>|mi_idx.info_type_id:>,16,1.115493312696655,1.106063148030616,1.2597499385850144,1.2677234698370763
t.kind_id:<|t.production_year:<|ci.person_id:>,2,1.115263980806257,1.115263980806257,1.1248116712773601,1.1258725257741493
t.kind_id:=|ci.person_id:>,3,1.1140283021420505,1.0941671450347155,1.2056100955216378,1.2179926455757402
t.production_year:>|mc.company_id:>|mk.keyword_id:=,1,1.1130434782608696,1.1130434782608696,1.1130434782608696,1.1130434782608696
t.kind_id:<|t.production_year:=|mi.info_type_id:<|mk.keyword_id:>,1,1.1127875296429894,1.1127875296429894,1.1127875296429894,1.1127875296429894
t.kind_id:=|mc.company_id:>|mi_idx.info_type_id:<,2,1.1125949820976242,1.1125949820976242,1.116887342129229,1.1173642710216294
t.kind_id:>|t.production_year:>|mc.company_id:>,3,1.1123178076293012,1.0112750355924562,1.2853254896605077,1.3157755401125135
t.kind_id:<|t.production_year:<|ci.role_id:>,4,1.112200222842299,1.0487679560143257,1.292589164195045,1.3337720920924052
t.kind_id:=|mc.company_id:<|mc.company_type_id:=|mi_idx.info_type_id:<,1,1.1121461019593448,1.1121461019593448,1.1121461019593448,1.1121461019593448
t.production_year:>|mi_idx.info_type_id:=|mk.keyword_id:>,1,1.112108836131745,1.112108836131745,1.112108836131745,1.112108836131745
mi.info_type_id:>|mk.keyword_id:<,5,1.1118101464259413,1.0976417601312851,1.201592755263375,1.2141867791894692
t.production_year:<|mc.company_id:>|mc.company_type_id:=|mi.info_type_id:=,1,1.111375250663044,1.111375250663044,1.111375250663044,1.111375250663044
t.kind_id:>|t.production_year:=|mc.company_id:>|mc.company_type_id:<,1,1.1105886168315227,1.1105886168315227,1.1105886168315227,1.1105886168315227
t.kind_id:=|t.production_year:>|mc.company_type_id:<,3,1.1097500734555035,1.0298714487104195,1.2657418916330307,1.291949718624432
ci.person_id:>|ci.role_id:>,57,1.1096324337283443,1.1075777564753562,1.2241346578579357,1.3752646155118537
t.kind_id:=|mi.info_type_id:>|mk.keyword_id:>,2,1.1091698413803812,1.1091698413803812,1.135017741972893,1.1378897309276166
mc.company_id:=|mc.company_type_id:<|mk.keyword_id:<,1,1.1083940747707501,1.1083940747707501,1.1083940747707501,1.1083940747707501
mc.company_id:>|mc.company_type_id:>,25,1.1078823983558035,1.1108799197793933,1.2168065105004782,1.2244817054743138
mi_idx.info_type_id:>|mk.keyword_id:<,7,1.1072980446949052,1.0752988368510559,1.2280245893035218,1.2447318007662835
t.kind_id:=|t.production_year:=|mc.company_type_id:<,1,1.1061739322859039,1.1061739322859039,1.1061739322859039,1.1061739322859039
t.kind_id:>|mc.company_id:<|mc.company_type_id:=,2,1.1056658010191713,1.1056658010191713,1.1480139250551258,1.152719272170232
t.production_year:=|ci.person_id:>,1,1.104766394408633,1.104766394408633,1.104766394408633,1.104766394408633
ci.role_id:>|mi_idx.info_type_id:<,1,1.104442415774902,1.104442415774902,1.104442415774902,1.104442415774902
t.kind_id:=|t.production_year:=|ci.person_id:>|mi_idx.info_type_id:<,1,1.1044079193126635,1.1044079193126635,1.1044079193126635,1.1044079193126635
t.kind_id:<|ci.role_id:>,1,1.1033919478773635,1.1033919478773635,1.1033919478773635,1.1033919478773635
mc.company_type_id:>|mi.info_type_id:<,1,1.1028794237564121,1.1028794237564121,1.1028794237564121,1.1028794237564121
t.kind_id:>|mi.info_type_id:<|mi_idx.info_type_id:<,1,1.1026371344434769,1.1026371344434769,1.1026371344434769,1.1026371344434769
t.kind_id:=|ci.person_id:<|ci.role_id:<|mi.info_type_id:<,1,1.1024631812756007,1.1024631812756007,1.1024631812756007,1.1024631812756007
t.kind_id:=|mc.company_id:<|mc.company_type_id:=|mi_idx.info_type_id:>,2,1.1015614644562368,1.1015614644562368,1.1331691543523905,1.1366811198964075
ci.person_id:>|ci.role_id:<,32,1.1014861232481354,1.0935477772468554,1.243125328137167,1.3573411278543643
t.kind_id:>|mi.info_type_id:>,4,1.1014800427609608,1.0957934019627178,1.1874421617241038,1.2013870515457252
ci.person_id:>|ci.role_id:=|mi_idx.info_type_id:<,2,1.1003228341308895,1.1003228341308895,1.1159921127767576,1.1177331437374096
t.kind_id:>|ci.person_id:>,5,1.09944210744741,1.1054119205090318,1.1801918019758708,1.190887882351328
mc.company_id:>|mc.company_type_id:<,21,1.0988203416314604,1.1044359644059845,1.174599790845467,1.1787243869167645
t.kind_id:=|t.production_year:>|mc.company_type_id:>|mi.info_type_id:<,1,1.0980300053637682,1.0980300053637682,1.0980300053637682,1.0980300053637682
t.kind_id:>|t.production_year:=|mk.keyword_id:>,4,1.097766470039986,1.0733092844855838,1.2128040101663238,1.235860194693814
mc.company_id:<|mc.company_type_id:>,23,1.0969796418878048,1.0845861392043337,1.2635370179386314,1.282588433209057
ci.role_id:=,2,1.0966608667317896,1.0966608667317896,1.1706257830000741,1.1788441070298836
mc.company_id:<|mc.company_type_id:=|mk.keyword_id:>,1,1.0958248758297056,1.0958248758297056,1.0958248758297056,1.0958248758297056
ci.person_id:>|mi_idx.info_type_id:=,2,1.0955510603874599,1.0955510603874599,1.1309054048188583,1.1348336653112359
t.kind_id:=|ci.person_id:>|mi_idx.info_type_id:=,1,1.0943734985812377,1.0943734985812377,1.0943734985812377,1.0943734985812377
t.kind_id:=|t.production_year:>|mi_idx.info_type_id:<|mk.keyword_id:>,1,1.0932048721966259,1.0932048721966259,1.0932048721966259,1.0932048721966259
ci.role_id:=|mk.keyword_id:>,3,1.0926963099652618,1.132490963469663,1.1371482645570137,1.1376657424556083
ci.role_id:=|mi_idx.info_type_id:<,1,1.0907840311616266,1.0907840311616266,1.0907840311616266,1.0907840311616266
mi_idx.info_type_id:>|mk.keyword_id:>,5,1.089430672687278,1.0654750727631208,1.2208053162801875,1.256774659761532
t.kind_id:>|t.production_year:=|ci.role_id:<,1,1.089298762261143,1.089298762261143,1.089298762261143,1.089298762261143
t.production_year:=|ci.person_id:>|mi.info_type_id:>,1,1.0889561826604774,1.0889561826604774,1.0889561826604774,1.0889561826604774
t.kind_id:=|t.production_year:<|ci.person_id:>|mi_idx.info_type_id:<,1,1.0883814386354949,1.0883814386354949,1.0883814386354949,1.0883814386354949
t.kind_id:<|t.production_year:>|ci.person_id:>|mi_idx.info_type_id:>,1,1.0879252057694673,1.0879252057694673,1.0879252057694673,1.0879252057694673
t.kind_id:<|mk.keyword_id:<,15,1.0877941974161225,1.0913001066099832,1.150701722958383,1.1759613919702008
t.kind_id:>|t.production_year:=|mc.company_id:<|mc.company_type_id:>,1,1.087731363813055,1.087731363813055,1.087731363813055,1.087731363813055
mc.company_id:<|mc.company_type_id:<,34,1.087228865107967,1.0403987100219638,1.3089280714840383,1.5407231314945344
t.kind_id:<|mc.company_id:<|mc.company_type_id:>|mi.info_type_id:=,1,1.087169264226169,1.087169264226169,1.087169264226169,1.087169264226169
t.production_year:<|mi.info_type_id:>|mi_idx.info_type_id:<,2,1.0870780748465494,1.0870780748465494,1.0950326873425698,1.095916533175461
t.production_year:<|ci.person_id:<|ci.role_id:>|mk.keyword_id:<,1,1.0854783850575314,1.0854783850575314,1.0854783850575314,1.0854783850575314
t.kind_id:<|t.production_year:<|mc.company_id:>,3,1.0853410029855635,1.0588502552881882,1.1805626194324126,1.1940862154484375
t.production_year:>|mc.company_id:>|mc.company_type_id:=|mk.keyword_id:<,1,1.0847684991434954,1.0847684991434954,1.0847684991434954,1.0847684991434954
t.kind_id:<|ci.person_id:>|ci.role_id:<,3,1.0847651776438048,1.0519472357155482,1.1489263646921917,1.1597018234673744
t.production_year:>|mc.company_id:>|mc.company_type_id:=|mi_idx.info_type_id:<,1,1.0847063697420576,1.0847063697420576,1.0847063697420576,1.0847063697420576
mc.company_id:>,68,1.0842917267188057,1.0610584475478522,1.211640364854356,1.312224026529286
ci.role_id:>|mk.keyword_id:<,1,1.0842822743892357,1.0842822743892357,1.0842822743892357,1.0842822743892357
ci.person_id:<|mk.keyword_id:>,1,1.083902246436993,1.083902246436993,1.083902246436993,1.083902246436993
t.kind_id:=|t.production_year:<|mc.company_id:>|mc.company_type_id:>|mi_idx.info_type_id:=,1,1.0837119381343645,1.0837119381343645,1.0837119381343645,1.0837119381343645
t.kind_id:<|t.production_year:<|mc.company_id:>|ci.person_id:<,1,1.0836929313289478,1.0836929313289478,1.0836929313289478,1.0836929313289478
t.kind_id:<|t.production_year:=|mc.company_type_id:>,1,1.083289015578577,1.083289015578577,1.083289015578577,1.083289015578577
t.kind_id:<|mi_idx.info_type_id:>,2,1.082570317687555,1.082570317687555,1.1249337241658874,1.1296407693301467
t.kind_id:>|t.production_year:<|mk.keyword_id:>,1,1.0821218631738518,1.0821218631738518,1.0821218631738518,1.0821218631738518
ci.person_id:<|mi_idx.info_type_id:=,2,1.0820986355798758,1.0820986355798758,1.1249919678000315,1.129757893602271
mc.company_id:<|mc.company_type_id:=|ci.person_id:=,1,1.0816326530612246,1.0816326530612246,1.0816326530612246,1.0816326530612246
t.production_year:>|ci.person_id:<|mi.info_type_id:>,1,1.0799830760033415,1.0799830760033415,1.0799830760033415,1.0799830760033415
t.production_year:=|ci.role_id:>|mi_idx.info_type_id:=,1,1.0783653827095894,1.0783653827095894,1.0783653827095894,1.0783653827095894
mc.company_type_id:>|mi.info_type_id:=,1,1.0781431752752777,1.0781431752752777,1.0781431752752777,1.0781431752752777
t.kind_id:>|ci.role_id:=,1,1.0780880782762423,1.0780880782762423,1.0780880782762423,1.0780880782762423
ci.person_id:<|mi_idx.info_type_id:<,1,1.0773835751180134,1.0773835751180134,1.0773835751180134,1.0773835751180134
mc.company_type_id:<|mk.keyword_id:<,1,1.0771997036914973,1.0771997036914973,1.0771997036914973,1.0771997036914973
mc.company_id:<|mc.company_type_id:>|ci.role_id:=,1,1.0771346830985915,1.0771346830985915,1.0771346830985915,1.0771346830985915
t.kind_id:<|t.production_year:>|ci.person_id:<,4,1.0770253103966247,1.0630088530858022,1.1272942089131075,1.137162734849555
t.production_year:=|mc.company_type_id:>|mi_idx.info_type_id:<,1,1.0770110392751902,1.0770110392751902,1.0770110392751902,1.0770110392751902
t.kind_id:=|ci.role_id:=|mk.keyword_id:<,1,1.0764557235902217,1.0764557235902217,1.0764557235902217,1.0764557235902217
mc.company_type_id:<|ci.role_id:<,1,1.0763902752641012,1.0763902752641012,1.0763902752641012,1.0763902752641012
mi.info_type_id:<|mi_idx.info_type_id:<,1,1.0761328618958172,1.0761328618958172,1.0761328618958172,1.0761328618958172
t.kind_id:=|mc.company_id:<|mi_idx.info_type_id:>,1,1.0758590754539537,1.0758590754539537,1.0758590754539537,1.0758590754539537
t.production_year:<|mi_idx.info_type_id:=|mk.keyword_id:<,1,1.0755624841654476,1.0755624841654476,1.0755624841654476,1.0755624841654476
t.production_year:=|ci.person_id:<|mi_idx.info_type_id:=,1,1.074961992749386,1.074961992749386,1.074961992749386,1.074961992749386
t.kind_id:<|t.production_year:=|mc.company_type_id:=,4,1.0748756491839817,1.0428885738863212,1.180503983517418,1.2040942928039702
t.production_year:<|mi.info_type_id:<|mi_idx.info_type_id:<,1,1.0743815749647783,1.0743815749647783,1.0743815749647783,1.0743815749647783
t.kind_id:=|t.production_year:>|ci.role_id:>,2,1.0736948351117248,1.0736948351117248,1.078733028677257,1.0792928279623162
t.kind_id:>|mc.company_type_id:=|mi.info_type_id:=,1,1.073362479827588,1.073362479827588,1.073362479827588,1.073362479827588
t.kind_id:=|ci.person_id:<|mi.info_type_id:<,1,1.0731797396543683,1.0731797396543683,1.0731797396543683,1.0731797396543683
mc.company_id:<,87,1.072976069737868,1.047751368821375,1.2645302211743026,1.4822688386875038
t.production_year:>|mc.company_id:<|mc.company_type_id:<|mi.info_type_id:<,1,1.0724915130273716,1.0724915130273716,1.0724915130273716,1.0724915130273716
ci.person_id:>,90,1.070467913905093,1.0452925484336513,1.216326256833102,1.8047297766238843
t.kind_id:<|t.production_year:>|mc.company_id:>|mi.info_type_id:=,1,1.0699715534586831,1.0699715534586831,1.0699715534586831,1.0699715534586831
t.kind_id:>|t.production_year:=|mi_idx.info_type_id:=,3,1.068542367744693,1.04007995031221,1.148563484036098,1.160617210005419
t.kind_id:>|mc.company_id:>|mc.company_type_id:>,1,1.0681393326542274,1.0681393326542274,1.0681393326542274,1.0681393326542274
mi.info_type_id:>|mi_idx.info_type_id:<,2,1.0673437473366416,1.0673437473366416,1.1065622754769675,1.1109198897147816
ci.role_id:<|mi.info_type_id:>,1,1.0665768416566128,1.0665768416566128,1.0665768416566128,1.0665768416566128
mc.company_id:>|mi.info_type_id:<,1,1.0664881657309115,1.0664881657309115,1.0664881657309115,1.0664881657309115
t.kind_id:>|ci.person_id:>|ci.role_id:>,1,1.0659981777570244,1.0659981777570244,1.0659981777570244,1.0659981777570244
ci.person_id:>|ci.role_id:>|mi.info_type_id:=,1,1.0659877277186642,1.0659877277186642,1.0659877277186642,1.0659877277186642
t.production_year:=|mc.company_id:<|mi_idx.info_type_id:=,1,1.0659838274932614,1.0659838274932614,1.0659838274932614,1.0659838274932614
t.kind_id:<|t.production_year:<|mc.company_id:>|mc.company_type_id:=,1,1.0659366894046893,1.0659366894046893,1.0659366894046893,1.0659366894046893
t.kind_id:<|t.production_year:>|mc.company_id:<|mc.company_type_id:=|mi.info_type_id:<,1,1.0637915036613501,1.0637915036613501,1.0637915036613501,1.0637915036613501
t.kind_id:<|mc.company_id:>|mc.company_type_id:>,1,1.0624765377179646,1.0624765377179646,1.0624765377179646,1.0624765377179646
t.kind_id:<|mk.keyword_id:>,5,1.061239294724023,1.0465211281887847,1.1244889507669336,1.132242905044913
t.production_year:>|mi_idx.info_type_id:=,6,1.0605947935995585,1.0587031926828547,1.1091807643287497,1.121278215936905
t.production_year:=|mc.company_id:>|mc.company_type_id:=,4,1.0602916178571236,1.068530480001955,1.0761058004196031,1.0769739952718675
t.kind_id:=|t.production_year:=|ci.person_id:<|ci.role_id:<,1,1.0596846815682346,1.0596846815682346,1.0596846815682346,1.0596846815682346
t.production_year:<|mc.company_id:>,4,1.0585001300124526,1.0269475000390336,1.138500948352152,1.1574836749934025
t.production_year:<|ci.role_id:<,3,1.0583554079557125,1.0557309149171514,1.0996002691760205,1.1044746418714504
t.kind_id:<|t.production_year:=|mc.company_id:<|mc.company_type_id:=|mi_idx.info_type_id:=,1,1.0582988905808135,1.0582988905808135,1.0582988905808135,1.0582988905808135
mk.keyword_id:<,249,1.056977302754798,1.03945238107373,1.1613080583725222,1.4397617370140268
ci.person_id:>|ci.role_id:>|mi_idx.info_type_id:>,1,1.0567172610888185,1.0567172610888185,1.0567172610888185,1.0567172610888185
ci.person_id:>|mi.info_type_id:>,1,1.0560168726648786,1.0560168726648786,1.0560168726648786,1.0560168726648786
t.production_year:<|ci.person_id:>|ci.role_id:>,2,1.055933217569506,1.055933217569506,1.1007002941529316,1.105674413773312
t.kind_id:<|t.production_year:<|mi_idx.info_type_id:>,8,1.0558774479542996,1.0434370310111265,1.1272565552555844,1.1310512349502826
t.kind_id:=|ci.person_id:<|ci.role_id:=|mk.keyword_id:>,1,1.0551012595504818,1.0551012595504818,1.0551012595504818,1.0551012595504818
t.kind_id:<|t.production_year:<|mc.company_id:<,1,1.0543553128332228,1.0543553128332228,1.0543553128332228,1.0543553128332228
t.production_year:=|mc.company_id:<|mc.company_type_id:=|ci.person_id:<|ci.role_id:=,1,1.0539997768604261,1.0539997768604261,1.0539997768604261,1.0539997768604261
t.kind_id:>|t.production_year:<|mi_idx.info_type_id:<,1,1.0532098553851272,1.0532098553851272,1.0532098553851272,1.0532098553851272
mi.info_type_id:<|mi_idx.info_type_id:=,2,1.053195665231026,1.053195665231026,1.0700190768188156,1.0718883447730143
ci.person_id:<,90,1.0531031313385493,1.041542992455565,1.1335675831724294,1.258978573664433
t.kind_id:=|t.production_year:=|ci.person_id:<|ci.role_id:>,2,1.0527991669464343,1.0527991669464343,1.0656963920788916,1.067129417093609
t.kind_id:=|mi.info_type_id:=|mk.keyword_id:=,1,1.0526315789473684,1.0526315789473684,1.0526315789473684,1.0526315789473684
t.production_year:>|mi.info_type_id:=|mk.keyword_id:<,1,1.0520495913339287,1.0520495913339287,1.0520495913339287,1.0520495913339287
mc.company_type_id:<|ci.role_id:>,1,1.0519305217888366,1.0519305217888366,1.0519305217888366,1.0519305217888366
t.production_year:<|ci.person_id:<,5,1.051584732411516,1.0330115070991317,1.1479592345363716,1.175167875214311
t.production_year:<|mi.info_type_id:>|mi_idx.info_type_id:=,2,1.0506343303420422,1.0506343303420422,1.0580791309399444,1.058906331006378
t.kind_id:>|mc.company_id:<,1,1.0499280618444495,1.0499280618444495,1.0499280618444495,1.0499280618444495
t.kind_id:=|t.production_year:=|ci.person_id:>|ci.role_id:>,3,1.0493115980035743,1.0320653256323442,1.098507676398801,1.1058901598172963
t.kind_id:=|mc.company_id:>|mc.company_type_id:>|mi_idx.info_type_id:=,1,1.0491611222339765,1.0491611222339765,1.0491611222339765,1.0491611222339765
mc.company_id:>|mc.company_type_id:<|mk.keyword_id:>,1,1.0483216096414283,1.0483216096414283,1.0483216096414283,1.0483216096414283
t.kind_id:>|t.production_year:>|ci.person_id:>|ci.role_id:=,1,1.0479358370652767,1.0479358370652767,1.0479358370652767,1.0479358370652767
t.kind_id:<|t.production_year:>|mi_idx.info_type_id:<,4,1.047402941469397,1.0205207182077314,1.1177117952262872,1.13408544000828
t.production_year:>|mc.company_type_id:<|ci.person_id:<|ci.role_id:<,1,1.0473784236892616,1.0473784236892616,1.0473784236892616,1.0473784236892616
t.kind_id:>|t.production_year:<|mi_idx.info_type_id:=,5,1.0473701656447547,1.0161050706892611,1.1470075559454456,1.1793771526980483
t.kind_id:>|t.production_year:<|ci.person_id:>,3,1.0469830890891483,1.0214357626915824,1.104161846657447,1.1133536337647654
mc.company_type_id:=,1,1.0464392759515253,1.0464392759515253,1.0464392759515253,1.0464392759515253
t.kind_id:<|mc.company_id:>|mc.company_type_id:<,1,1.0451599705378494,1.0451599705378494,1.0451599705378494,1.0451599705378494
t.kind_id:=|mi_idx.info_type_id:>,1,1.0432563658298044,1.0432563658298044,1.0432563658298044,1.0432563658298044
mk.keyword_id:>,225,1.0424953072393852,1.0360238931774954,1.1101404001674926,1.180553511354079
mc.company_type_id:<,1,1.0416961368764945,1.0416961368764945,1.0416961368764945,1.0416961368764945
ci.person_id:>|ci.role_id:<|mi.info_type_id:>,1,1.0415213263219933,1.0415213263219933,1.0415213263219933,1.0415213263219933
t.kind_id:<|t.production_year:<|mc.company_id:>|mc.company_type_id:<,2,1.0413253999953513,1.0413253999953513,1.0433944669063195,1.0436243632297604
ci.person_id:<|ci.role_id:<|mk.keyword_id:<,1,1.0412404744967572,1.0412404744967572,1.0412404744967572,1.0412404744967572
t.kind_id:<|ci.role_id:>|mk.keyword_id:<,1,1.0400539122934551,1.0400539122934551,1.0400539122934551,1.0400539122934551
t.production_year:=|mc.company_type_id:>|mi_idx.info_type_id:>,1,1.0397335376996995,1.0397335376996995,1.0397335376996995,1.0397335376996995
t.kind_id:>|t.production_year:>|mi.info_type_id:<|mi_idx.info_type_id:>,1,1.0392671166827387,1.0392671166827387,1.0392671166827387,1.0392671166827387
t.kind_id:<|mc.company_id:>|mi.info_type_id:>,1,1.0379617577532947,1.0379617577532947,1.0379617577532947,1.0379617577532947
t.kind_id:<|t.production_year:<|ci.role_id:<,1,1.037890878669719,1.037890878669719,1.037890878669719,1.037890878669719
t.kind_id:<|t.production_year:<|ci.person_id:>|mi_idx.info_type_id:=,1,1.0369977274508266,1.0369977274508266,1.0369977274508266,1.0369977274508266
